,CH1,CH2,CH3,CH4
Second,Volt,Volt,Volt,Volt
-3.97144E-03,-5.44000E+00,4.96000E+00,8.00000E-01,0.00000E+00
-3.96944E-03,-5.44000E+00,4.96000E+00,8.80000E-01,0.00000E+00
-3.96744E-03,-5.44000E+00,4.96000E+00,8.00000E-01,0.00000E+00
-3.96544E-03,-5.44000E+00,4.88000E+00,8.00000E-01,0.00000E+00
-3.96344E-03,-5.44000E+00,4.88000E+00,8.80000E-01,0.00000E+00
-3.96144E-03,-5.44000E+00,4.88000E+00,8.80000E-01,0.00000E+00
-3.95944E-03,-5.44000E+00,4.88000E+00,8.80000E-01,0.00000E+00
-3.95744E-03,-5.44000E+00,4.80000E+00,9.60000E-01,0.00000E+00
-3.95544E-03,-5.44000E+00,4.80000E+00,9.60000E-01,0.00000E+00
-3.95344E-03,-5.44000E+00,4.80000E+00,9.60000E-01,0.00000E+00
-3.95144E-03,-5.44000E+00,4.72000E+00,9.60000E-01,8.00000E-02
-3.94944E-03,-5.44000E+00,4.80000E+00,9.60000E-01,0.00000E+00
-3.94744E-03,-5.44000E+00,4.80000E+00,1.12000E+00,0.00000E+00
-3.94544E-03,-5.36000E+00,4.80000E+00,1.12000E+00,0.00000E+00
-3.94344E-03,-5.28000E+00,4.80000E+00,1.12000E+00,0.00000E+00
-3.94144E-03,-5.36000E+00,4.72000E+00,1.12000E+00,0.00000E+00
-3.93944E-03,-5.36000E+00,4.72000E+00,1.12000E+00,-8.00000E-02
-3.93744E-03,-5.36000E+00,4.72000E+00,1.12000E+00,0.00000E+00
-3.93544E-03,-5.36000E+00,4.64000E+00,1.20000E+00,0.00000E+00
-3.93344E-03,-5.28000E+00,4.64000E+00,1.28000E+00,0.00000E+00
-3.93144E-03,-5.28000E+00,4.64000E+00,1.28000E+00,0.00000E+00
-3.92944E-03,-5.36000E+00,4.56000E+00,1.28000E+00,0.00000E+00
-3.92744E-03,-5.28000E+00,4.56000E+00,1.28000E+00,0.00000E+00
-3.92544E-03,-5.28000E+00,4.56000E+00,1.36000E+00,0.00000E+00
-3.92344E-03,-5.20000E+00,4.56000E+00,1.36000E+00,-8.00000E-02
-3.92144E-03,-5.28000E+00,4.56000E+00,1.36000E+00,0.00000E+00
-3.91944E-03,-5.28000E+00,4.48000E+00,1.36000E+00,0.00000E+00
-3.91744E-03,-5.20000E+00,4.48000E+00,1.44000E+00,0.00000E+00
-3.91544E-03,-5.20000E+00,4.48000E+00,1.44000E+00,0.00000E+00
-3.91344E-03,-5.20000E+00,4.40000E+00,1.52000E+00,0.00000E+00
-3.91144E-03,-5.20000E+00,4.40000E+00,1.52000E+00,0.00000E+00
-3.90944E-03,-5.20000E+00,4.32000E+00,1.52000E+00,0.00000E+00
-3.90744E-03,-5.20000E+00,4.32000E+00,1.60000E+00,0.00000E+00
-3.90544E-03,-5.20000E+00,4.32000E+00,1.60000E+00,0.00000E+00
-3.90344E-03,-5.20000E+00,4.24000E+00,1.68000E+00,0.00000E+00
-3.90144E-03,-5.20000E+00,4.24000E+00,1.68000E+00,0.00000E+00
-3.89944E-03,-5.20000E+00,4.24000E+00,1.68000E+00,0.00000E+00
-3.89744E-03,-5.20000E+00,4.24000E+00,1.68000E+00,0.00000E+00
-3.89544E-03,-5.20000E+00,4.24000E+00,1.68000E+00,0.00000E+00
-3.89344E-03,-5.20000E+00,4.16000E+00,1.76000E+00,0.00000E+00
-3.89144E-03,-5.20000E+00,4.08000E+00,1.84000E+00,0.00000E+00
-3.88944E-03,-5.20000E+00,4.08000E+00,1.92000E+00,0.00000E+00
-3.88744E-03,-5.12000E+00,4.08000E+00,1.84000E+00,0.00000E+00
-3.88544E-03,-5.12000E+00,4.00000E+00,1.92000E+00,0.00000E+00
-3.88344E-03,-5.12000E+00,4.00000E+00,1.92000E+00,0.00000E+00
-3.88144E-03,-5.12000E+00,4.00000E+00,1.92000E+00,0.00000E+00
-3.87944E-03,-5.12000E+00,3.92000E+00,2.00000E+00,0.00000E+00
-3.87744E-03,-5.12000E+00,3.92000E+00,2.08000E+00,0.00000E+00
-3.87544E-03,-5.12000E+00,3.92000E+00,2.08000E+00,0.00000E+00
-3.87344E-03,-5.12000E+00,3.92000E+00,2.08000E+00,0.00000E+00
-3.87144E-03,-5.12000E+00,3.84000E+00,2.16000E+00,0.00000E+00
-3.86944E-03,-5.04000E+00,3.84000E+00,2.24000E+00,0.00000E+00
-3.86744E-03,-5.12000E+00,3.76000E+00,2.24000E+00,0.00000E+00
-3.86544E-03,-5.04000E+00,3.76000E+00,2.24000E+00,0.00000E+00
-3.86344E-03,-5.04000E+00,3.68000E+00,2.32000E+00,0.00000E+00
-3.86144E-03,-5.04000E+00,3.68000E+00,2.32000E+00,0.00000E+00
-3.85944E-03,-5.04000E+00,3.68000E+00,2.32000E+00,8.00000E-02
-3.85744E-03,-5.04000E+00,3.68000E+00,2.40000E+00,8.00000E-02
-3.85544E-03,-4.96000E+00,3.60000E+00,2.48000E+00,0.00000E+00
-3.85344E-03,-5.04000E+00,3.60000E+00,2.56000E+00,0.00000E+00
-3.85144E-03,-5.04000E+00,3.52000E+00,2.56000E+00,0.00000E+00
-3.84944E-03,-5.04000E+00,3.52000E+00,2.56000E+00,0.00000E+00
-3.84744E-03,-4.96000E+00,3.44000E+00,2.56000E+00,0.00000E+00
-3.84544E-03,-5.04000E+00,3.44000E+00,2.56000E+00,0.00000E+00
-3.84344E-03,-5.04000E+00,3.36000E+00,2.64000E+00,0.00000E+00
-3.84144E-03,-5.04000E+00,3.36000E+00,2.72000E+00,0.00000E+00
-3.83944E-03,-4.96000E+00,3.36000E+00,2.80000E+00,0.00000E+00
-3.83744E-03,-4.96000E+00,3.36000E+00,2.80000E+00,0.00000E+00
-3.83544E-03,-4.96000E+00,3.28000E+00,2.80000E+00,0.00000E+00
-3.83344E-03,-5.04000E+00,3.20000E+00,2.80000E+00,0.00000E+00
-3.83144E-03,-4.96000E+00,3.20000E+00,2.88000E+00,0.00000E+00
-3.82944E-03,-5.04000E+00,3.12000E+00,2.88000E+00,0.00000E+00
-3.82744E-03,-4.96000E+00,3.12000E+00,2.96000E+00,0.00000E+00
-3.82544E-03,-4.96000E+00,3.12000E+00,3.04000E+00,0.00000E+00
-3.82344E-03,-4.96000E+00,3.04000E+00,3.04000E+00,0.00000E+00
-3.82144E-03,-4.96000E+00,3.04000E+00,3.12000E+00,0.00000E+00
-3.81944E-03,-4.96000E+00,3.04000E+00,3.12000E+00,0.00000E+00
-3.81744E-03,-4.96000E+00,2.96000E+00,3.12000E+00,0.00000E+00
-3.81544E-03,-5.04000E+00,2.88000E+00,3.12000E+00,0.00000E+00
-3.81344E-03,-4.96000E+00,2.88000E+00,3.20000E+00,0.00000E+00
-3.81144E-03,-4.96000E+00,2.80000E+00,3.28000E+00,0.00000E+00
-3.80944E-03,-5.04000E+00,2.80000E+00,3.36000E+00,0.00000E+00
-3.80744E-03,-4.96000E+00,2.80000E+00,3.28000E+00,0.00000E+00
-3.80544E-03,-4.96000E+00,2.72000E+00,3.36000E+00,0.00000E+00
-3.80344E-03,-5.04000E+00,2.72000E+00,3.36000E+00,0.00000E+00
-3.80144E-03,-5.04000E+00,2.64000E+00,3.44000E+00,0.00000E+00
-3.79944E-03,-5.04000E+00,2.64000E+00,3.44000E+00,0.00000E+00
-3.79744E-03,-5.04000E+00,2.56000E+00,3.44000E+00,0.00000E+00
-3.79544E-03,-5.12000E+00,2.56000E+00,3.52000E+00,0.00000E+00
-3.79344E-03,-5.04000E+00,2.56000E+00,3.52000E+00,0.00000E+00
-3.79144E-03,-5.04000E+00,2.48000E+00,3.60000E+00,0.00000E+00
-3.78944E-03,-5.04000E+00,2.40000E+00,3.68000E+00,0.00000E+00
-3.78744E-03,-5.04000E+00,2.40000E+00,3.68000E+00,0.00000E+00
-3.78544E-03,-5.04000E+00,2.32000E+00,3.68000E+00,0.00000E+00
-3.78344E-03,-5.04000E+00,2.32000E+00,3.68000E+00,0.00000E+00
-3.78144E-03,-5.04000E+00,2.24000E+00,3.76000E+00,0.00000E+00
-3.77944E-03,-5.04000E+00,2.24000E+00,3.76000E+00,0.00000E+00
-3.77744E-03,-5.12000E+00,2.24000E+00,3.84000E+00,0.00000E+00
-3.77544E-03,-5.12000E+00,2.24000E+00,3.92000E+00,0.00000E+00
-3.77344E-03,-5.12000E+00,2.16000E+00,3.92000E+00,0.00000E+00
-3.77144E-03,-5.12000E+00,2.16000E+00,3.92000E+00,0.00000E+00
-3.76944E-03,-5.12000E+00,2.08000E+00,3.92000E+00,0.00000E+00
-3.76744E-03,-5.12000E+00,2.08000E+00,4.00000E+00,0.00000E+00
-3.76544E-03,-5.12000E+00,2.00000E+00,4.00000E+00,0.00000E+00
-3.76344E-03,-5.20000E+00,2.00000E+00,4.00000E+00,0.00000E+00
-3.76144E-03,-5.20000E+00,1.92000E+00,4.08000E+00,0.00000E+00
-3.75944E-03,-5.20000E+00,1.92000E+00,4.08000E+00,0.00000E+00
-3.75744E-03,-5.12000E+00,1.92000E+00,4.08000E+00,0.00000E+00
-3.75544E-03,-5.20000E+00,1.92000E+00,4.16000E+00,0.00000E+00
-3.75344E-03,-5.20000E+00,1.84000E+00,4.16000E+00,0.00000E+00
-3.75144E-03,-5.20000E+00,1.84000E+00,4.24000E+00,0.00000E+00
-3.74944E-03,-5.20000E+00,1.76000E+00,4.24000E+00,0.00000E+00
-3.74744E-03,-5.20000E+00,1.76000E+00,4.24000E+00,0.00000E+00
-3.74544E-03,-5.20000E+00,1.68000E+00,4.32000E+00,0.00000E+00
-3.74344E-03,-5.20000E+00,1.68000E+00,4.32000E+00,0.00000E+00
-3.74144E-03,-5.20000E+00,1.68000E+00,4.32000E+00,0.00000E+00
-3.73944E-03,-5.20000E+00,1.60000E+00,4.32000E+00,0.00000E+00
-3.73744E-03,-5.20000E+00,1.60000E+00,4.40000E+00,0.00000E+00
-3.73544E-03,-5.20000E+00,1.60000E+00,4.40000E+00,0.00000E+00
-3.73344E-03,-5.20000E+00,1.52000E+00,4.40000E+00,0.00000E+00
-3.73144E-03,-5.20000E+00,1.52000E+00,4.48000E+00,0.00000E+00
-3.72944E-03,-5.28000E+00,1.52000E+00,4.48000E+00,0.00000E+00
-3.72744E-03,-5.28000E+00,1.44000E+00,4.48000E+00,8.00000E-02
-3.72544E-03,-5.28000E+00,1.44000E+00,4.56000E+00,0.00000E+00
-3.72344E-03,-5.28000E+00,1.36000E+00,4.56000E+00,0.00000E+00
-3.72144E-03,-5.28000E+00,1.36000E+00,4.56000E+00,0.00000E+00
-3.71944E-03,-5.28000E+00,1.36000E+00,4.56000E+00,0.00000E+00
-3.71744E-03,-5.28000E+00,1.28000E+00,4.56000E+00,0.00000E+00
-3.71544E-03,-5.36000E+00,1.36000E+00,4.56000E+00,0.00000E+00
-3.71344E-03,-5.36000E+00,1.28000E+00,4.56000E+00,0.00000E+00
-3.71144E-03,-5.36000E+00,1.28000E+00,4.64000E+00,0.00000E+00
-3.70944E-03,-5.36000E+00,1.28000E+00,4.64000E+00,0.00000E+00
-3.70744E-03,-5.44000E+00,1.20000E+00,4.64000E+00,0.00000E+00
-3.70544E-03,-5.36000E+00,1.20000E+00,4.72000E+00,0.00000E+00
-3.70344E-03,-5.44000E+00,1.12000E+00,4.72000E+00,-8.00000E-02
-3.70144E-03,-5.36000E+00,1.12000E+00,4.72000E+00,0.00000E+00
-3.69944E-03,-5.44000E+00,1.12000E+00,4.80000E+00,0.00000E+00
-3.69744E-03,-5.44000E+00,1.12000E+00,4.80000E+00,0.00000E+00
-3.69544E-03,-5.44000E+00,1.12000E+00,4.80000E+00,0.00000E+00
-3.69344E-03,-5.44000E+00,1.04000E+00,4.80000E+00,0.00000E+00
-3.69144E-03,-5.44000E+00,1.04000E+00,4.80000E+00,0.00000E+00
-3.68944E-03,-5.44000E+00,1.04000E+00,4.80000E+00,0.00000E+00
-3.68744E-03,-5.44000E+00,1.04000E+00,4.80000E+00,0.00000E+00
-3.68544E-03,-5.44000E+00,1.04000E+00,4.88000E+00,0.00000E+00
-3.68344E-03,-5.44000E+00,9.60000E-01,4.88000E+00,0.00000E+00
-3.68144E-03,-5.44000E+00,9.60000E-01,4.88000E+00,0.00000E+00
-3.67944E-03,-5.44000E+00,8.80000E-01,4.88000E+00,0.00000E+00
-3.67744E-03,-5.44000E+00,9.60000E-01,4.96000E+00,-8.00000E-02
-3.67544E-03,-5.44000E+00,9.60000E-01,4.96000E+00,0.00000E+00
-3.67344E-03,-5.52000E+00,8.80000E-01,4.96000E+00,0.00000E+00
-3.67144E-03,-5.52000E+00,8.00000E-01,4.96000E+00,0.00000E+00
-3.66944E-03,-5.60000E+00,8.00000E-01,5.04000E+00,0.00000E+00
-3.66744E-03,-5.52000E+00,8.00000E-01,4.96000E+00,0.00000E+00
-3.66544E-03,-5.60000E+00,8.00000E-01,4.96000E+00,-8.00000E-02
-3.66344E-03,-5.60000E+00,8.00000E-01,5.04000E+00,0.00000E+00
-3.66144E-03,-5.60000E+00,7.20000E-01,5.04000E+00,0.00000E+00
-3.65944E-03,-5.60000E+00,7.20000E-01,5.04000E+00,0.00000E+00
-3.65744E-03,-5.60000E+00,7.20000E-01,5.12000E+00,0.00000E+00
-3.65544E-03,-5.68000E+00,6.40000E-01,5.12000E+00,0.00000E+00
-3.65344E-03,-5.68000E+00,6.40000E-01,5.12000E+00,0.00000E+00
-3.65144E-03,-5.68000E+00,6.40000E-01,5.12000E+00,0.00000E+00
-3.64944E-03,-5.68000E+00,6.40000E-01,5.12000E+00,0.00000E+00
-3.64744E-03,-5.68000E+00,6.40000E-01,5.12000E+00,0.00000E+00
-3.64544E-03,-5.76000E+00,5.60000E-01,5.12000E+00,0.00000E+00
-3.64344E-03,-5.68000E+00,5.60000E-01,5.12000E+00,0.00000E+00
-3.64144E-03,-5.76000E+00,5.60000E-01,5.20000E+00,0.00000E+00
-3.63944E-03,-5.76000E+00,5.60000E-01,5.12000E+00,0.00000E+00
-3.63744E-03,-5.76000E+00,5.60000E-01,5.20000E+00,0.00000E+00
-3.63544E-03,-5.76000E+00,5.60000E-01,5.20000E+00,0.00000E+00
-3.63344E-03,-5.76000E+00,5.60000E-01,5.20000E+00,0.00000E+00
-3.63144E-03,-5.76000E+00,4.80000E-01,5.20000E+00,0.00000E+00
-3.62944E-03,-5.76000E+00,5.60000E-01,5.28000E+00,0.00000E+00
-3.62744E-03,-5.76000E+00,4.80000E-01,5.28000E+00,0.00000E+00
-3.62544E-03,-5.84000E+00,4.80000E-01,5.28000E+00,0.00000E+00
-3.62344E-03,-5.76000E+00,4.00000E-01,5.36000E+00,0.00000E+00
-3.62144E-03,-5.84000E+00,4.00000E-01,5.36000E+00,0.00000E+00
-3.61944E-03,-5.84000E+00,4.00000E-01,5.36000E+00,0.00000E+00
-3.61744E-03,-5.84000E+00,4.00000E-01,5.36000E+00,0.00000E+00
-3.61544E-03,-5.84000E+00,4.00000E-01,5.36000E+00,0.00000E+00
-3.61344E-03,-5.84000E+00,4.00000E-01,5.36000E+00,0.00000E+00
-3.61144E-03,-5.84000E+00,4.00000E-01,5.36000E+00,0.00000E+00
-3.60944E-03,-5.92000E+00,3.20000E-01,5.36000E+00,-8.00000E-02
-3.60744E-03,-5.92000E+00,3.20000E-01,5.36000E+00,0.00000E+00
-3.60544E-03,-5.84000E+00,2.40000E-01,5.44000E+00,0.00000E+00
-3.60344E-03,-5.92000E+00,3.20000E-01,5.36000E+00,0.00000E+00
-3.60144E-03,-5.92000E+00,2.40000E-01,5.36000E+00,0.00000E+00
-3.59944E-03,-5.92000E+00,2.40000E-01,5.44000E+00,0.00000E+00
-3.59744E-03,-5.92000E+00,2.40000E-01,5.44000E+00,0.00000E+00
-3.59544E-03,-5.92000E+00,2.40000E-01,5.44000E+00,0.00000E+00
-3.59344E-03,-6.00000E+00,2.40000E-01,5.44000E+00,0.00000E+00
-3.59144E-03,-5.92000E+00,2.40000E-01,5.52000E+00,0.00000E+00
-3.58944E-03,-5.92000E+00,2.40000E-01,5.52000E+00,0.00000E+00
-3.58744E-03,-5.92000E+00,2.40000E-01,5.52000E+00,0.00000E+00
-3.58544E-03,-6.00000E+00,2.40000E-01,5.52000E+00,8.00000E-02
-3.58344E-03,-6.00000E+00,2.40000E-01,5.60000E+00,0.00000E+00
-3.58144E-03,-6.00000E+00,2.40000E-01,5.60000E+00,0.00000E+00
-3.57944E-03,-5.92000E+00,2.40000E-01,5.60000E+00,0.00000E+00
-3.57744E-03,-5.92000E+00,2.40000E-01,5.60000E+00,0.00000E+00
-3.57544E-03,-6.00000E+00,2.40000E-01,5.60000E+00,8.00000E-02
-3.57344E-03,-6.00000E+00,1.60000E-01,5.60000E+00,0.00000E+00
-3.57144E-03,-6.00000E+00,1.60000E-01,5.60000E+00,0.00000E+00
-3.56944E-03,-6.00000E+00,1.60000E-01,5.60000E+00,0.00000E+00
-3.56744E-03,-6.00000E+00,1.60000E-01,5.60000E+00,0.00000E+00
-3.56544E-03,-6.00000E+00,1.60000E-01,5.60000E+00,0.00000E+00
-3.56344E-03,-6.00000E+00,8.00000E-02,5.68000E+00,0.00000E+00
-3.56144E-03,-6.00000E+00,1.60000E-01,5.60000E+00,0.00000E+00
-3.55944E-03,-6.00000E+00,1.60000E-01,5.68000E+00,0.00000E+00
-3.55744E-03,-6.00000E+00,8.00000E-02,5.68000E+00,0.00000E+00
-3.55544E-03,-6.00000E+00,1.60000E-01,5.68000E+00,0.00000E+00
-3.55344E-03,-6.00000E+00,8.00000E-02,5.68000E+00,0.00000E+00
-3.55144E-03,-6.00000E+00,8.00000E-02,5.68000E+00,0.00000E+00
-3.54944E-03,-6.00000E+00,8.00000E-02,5.68000E+00,0.00000E+00
-3.54744E-03,-6.08000E+00,8.00000E-02,5.68000E+00,0.00000E+00
-3.54544E-03,-6.00000E+00,8.00000E-02,5.68000E+00,0.00000E+00
-3.54344E-03,-6.08000E+00,8.00000E-02,5.68000E+00,0.00000E+00
-3.54144E-03,-6.00000E+00,8.00000E-02,5.68000E+00,0.00000E+00
-3.53944E-03,-6.00000E+00,8.00000E-02,5.68000E+00,0.00000E+00
-3.53744E-03,-6.00000E+00,8.00000E-02,5.68000E+00,0.00000E+00
-3.53544E-03,-6.08000E+00,8.00000E-02,5.68000E+00,0.00000E+00
-3.53344E-03,-6.00000E+00,8.00000E-02,5.68000E+00,0.00000E+00
-3.53144E-03,-6.08000E+00,8.00000E-02,5.68000E+00,0.00000E+00
-3.52944E-03,-6.00000E+00,8.00000E-02,5.68000E+00,0.00000E+00
-3.52744E-03,-6.00000E+00,8.00000E-02,5.68000E+00,0.00000E+00
-3.52544E-03,-6.00000E+00,8.00000E-02,5.68000E+00,0.00000E+00
-3.52344E-03,-6.00000E+00,8.00000E-02,5.68000E+00,0.00000E+00
-3.52144E-03,-6.00000E+00,0.00000E+00,5.68000E+00,0.00000E+00
-3.51944E-03,-6.00000E+00,0.00000E+00,5.68000E+00,0.00000E+00
-3.51744E-03,-6.00000E+00,0.00000E+00,5.76000E+00,0.00000E+00
-3.51544E-03,-6.00000E+00,8.00000E-02,5.76000E+00,0.00000E+00
-3.51344E-03,-6.00000E+00,8.00000E-02,5.68000E+00,0.00000E+00
-3.51144E-03,-6.08000E+00,8.00000E-02,5.76000E+00,-8.00000E-02
-3.50944E-03,-6.00000E+00,0.00000E+00,5.76000E+00,0.00000E+00
-3.50744E-03,-6.00000E+00,0.00000E+00,5.76000E+00,0.00000E+00
-3.50544E-03,-6.00000E+00,0.00000E+00,5.76000E+00,0.00000E+00
-3.50344E-03,-6.00000E+00,0.00000E+00,5.76000E+00,0.00000E+00
-3.50144E-03,-6.00000E+00,0.00000E+00,5.76000E+00,0.00000E+00
-3.49944E-03,-6.00000E+00,0.00000E+00,5.76000E+00,0.00000E+00
-3.49744E-03,-5.92000E+00,0.00000E+00,5.76000E+00,0.00000E+00
-3.49544E-03,-6.00000E+00,0.00000E+00,5.76000E+00,0.00000E+00
-3.49344E-03,-6.00000E+00,0.00000E+00,5.76000E+00,0.00000E+00
-3.49144E-03,-5.92000E+00,0.00000E+00,5.76000E+00,0.00000E+00
-3.48944E-03,-6.00000E+00,0.00000E+00,5.76000E+00,0.00000E+00
-3.48744E-03,-6.00000E+00,0.00000E+00,5.76000E+00,0.00000E+00
-3.48544E-03,-6.00000E+00,0.00000E+00,5.76000E+00,0.00000E+00
-3.48344E-03,-5.92000E+00,0.00000E+00,5.76000E+00,0.00000E+00
-3.48144E-03,-5.92000E+00,0.00000E+00,5.76000E+00,-8.00000E-02
-3.47944E-03,-5.92000E+00,0.00000E+00,5.76000E+00,0.00000E+00
-3.47744E-03,-5.92000E+00,0.00000E+00,5.76000E+00,0.00000E+00
-3.47544E-03,-5.92000E+00,0.00000E+00,5.76000E+00,0.00000E+00
-3.47344E-03,-5.92000E+00,0.00000E+00,5.76000E+00,0.00000E+00
-3.47144E-03,-5.92000E+00,0.00000E+00,5.76000E+00,0.00000E+00
-3.46944E-03,-5.92000E+00,-8.00000E-02,5.84000E+00,0.00000E+00
-3.46744E-03,-5.92000E+00,-8.00000E-02,5.76000E+00,0.00000E+00
-3.46544E-03,-5.92000E+00,-8.00000E-02,5.84000E+00,0.00000E+00
-3.46344E-03,-5.92000E+00,-8.00000E-02,5.76000E+00,0.00000E+00
-3.46144E-03,-5.92000E+00,-8.00000E-02,5.76000E+00,0.00000E+00
-3.45944E-03,-5.84000E+00,-8.00000E-02,5.76000E+00,0.00000E+00
-3.45744E-03,-5.92000E+00,-8.00000E-02,5.84000E+00,0.00000E+00
-3.45544E-03,-5.92000E+00,-8.00000E-02,5.84000E+00,0.00000E+00
-3.45344E-03,-5.92000E+00,-8.00000E-02,5.84000E+00,0.00000E+00
-3.45144E-03,-5.92000E+00,0.00000E+00,5.76000E+00,0.00000E+00
-3.44944E-03,-5.84000E+00,-8.00000E-02,5.76000E+00,0.00000E+00
-3.44744E-03,-5.92000E+00,-8.00000E-02,5.84000E+00,0.00000E+00
-3.44544E-03,-5.84000E+00,-8.00000E-02,5.76000E+00,0.00000E+00
-3.44344E-03,-5.84000E+00,-8.00000E-02,5.76000E+00,0.00000E+00
-3.44144E-03,-5.84000E+00,-8.00000E-02,5.76000E+00,8.00000E-02
-3.43944E-03,-5.84000E+00,-8.00000E-02,5.76000E+00,0.00000E+00
-3.43744E-03,-5.84000E+00,-8.00000E-02,5.76000E+00,8.00000E-02
-3.43544E-03,-5.84000E+00,-8.00000E-02,5.84000E+00,0.00000E+00
-3.43344E-03,-5.76000E+00,-8.00000E-02,5.76000E+00,0.00000E+00
-3.43144E-03,-5.76000E+00,-8.00000E-02,5.76000E+00,0.00000E+00
-3.42944E-03,-5.76000E+00,-8.00000E-02,5.76000E+00,0.00000E+00
-3.42744E-03,-5.76000E+00,-8.00000E-02,5.84000E+00,0.00000E+00
-3.42544E-03,-5.76000E+00,-8.00000E-02,5.76000E+00,0.00000E+00
-3.42344E-03,-5.76000E+00,-8.00000E-02,5.76000E+00,0.00000E+00
-3.42144E-03,-5.76000E+00,-8.00000E-02,5.76000E+00,0.00000E+00
-3.41944E-03,-5.76000E+00,-8.00000E-02,5.76000E+00,0.00000E+00
-3.41744E-03,-5.76000E+00,-8.00000E-02,5.68000E+00,0.00000E+00
-3.41544E-03,-5.76000E+00,-8.00000E-02,5.76000E+00,0.00000E+00
-3.41344E-03,-5.76000E+00,-8.00000E-02,5.76000E+00,0.00000E+00
-3.41144E-03,-5.76000E+00,-8.00000E-02,5.76000E+00,0.00000E+00
-3.40944E-03,-5.76000E+00,-1.60000E-01,5.76000E+00,0.00000E+00
-3.40744E-03,-5.76000E+00,-1.60000E-01,5.68000E+00,0.00000E+00
-3.40544E-03,-5.68000E+00,-8.00000E-02,5.76000E+00,0.00000E+00
-3.40344E-03,-5.68000E+00,-1.60000E-01,5.68000E+00,0.00000E+00
-3.40144E-03,-5.68000E+00,-1.60000E-01,5.76000E+00,0.00000E+00
-3.39944E-03,-5.68000E+00,-8.00000E-02,5.76000E+00,8.00000E-02
-3.39744E-03,-5.68000E+00,-1.60000E-01,5.68000E+00,8.00000E-02
-3.39544E-03,-5.68000E+00,-1.60000E-01,5.68000E+00,0.00000E+00
-3.39344E-03,-5.60000E+00,-1.60000E-01,5.68000E+00,0.00000E+00
-3.39144E-03,-5.60000E+00,-2.40000E-01,5.68000E+00,0.00000E+00
-3.38944E-03,-5.60000E+00,-2.40000E-01,5.68000E+00,0.00000E+00
-3.38744E-03,-5.60000E+00,-2.40000E-01,5.68000E+00,0.00000E+00
-3.38544E-03,-5.52000E+00,-2.40000E-01,5.68000E+00,0.00000E+00
-3.38344E-03,-5.60000E+00,-2.40000E-01,5.68000E+00,0.00000E+00
-3.38144E-03,-5.52000E+00,-2.40000E-01,5.68000E+00,0.00000E+00
-3.37944E-03,-5.52000E+00,-2.40000E-01,5.68000E+00,0.00000E+00
-3.37744E-03,-5.52000E+00,-3.20000E-01,5.68000E+00,0.00000E+00
-3.37544E-03,-5.44000E+00,-3.20000E-01,5.68000E+00,0.00000E+00
-3.37344E-03,-5.44000E+00,-3.20000E-01,5.68000E+00,0.00000E+00
-3.37144E-03,-5.44000E+00,-3.20000E-01,5.68000E+00,0.00000E+00
-3.36944E-03,-5.44000E+00,-3.20000E-01,5.60000E+00,0.00000E+00
-3.36744E-03,-5.44000E+00,-3.20000E-01,5.60000E+00,0.00000E+00
-3.36544E-03,-5.44000E+00,-3.20000E-01,5.60000E+00,0.00000E+00
-3.36344E-03,-5.44000E+00,-3.20000E-01,5.60000E+00,0.00000E+00
-3.36144E-03,-5.44000E+00,-4.00000E-01,5.60000E+00,0.00000E+00
-3.35944E-03,-5.44000E+00,-4.00000E-01,5.60000E+00,0.00000E+00
-3.35744E-03,-5.44000E+00,-3.20000E-01,5.60000E+00,0.00000E+00
-3.35544E-03,-5.36000E+00,-4.00000E-01,5.60000E+00,0.00000E+00
-3.35344E-03,-5.36000E+00,-4.00000E-01,5.52000E+00,8.00000E-02
-3.35144E-03,-5.44000E+00,-4.00000E-01,5.52000E+00,0.00000E+00
-3.34944E-03,-5.36000E+00,-4.80000E-01,5.52000E+00,0.00000E+00
-3.34744E-03,-5.36000E+00,-4.80000E-01,5.52000E+00,0.00000E+00
-3.34544E-03,-5.36000E+00,-4.80000E-01,5.44000E+00,8.00000E-02
-3.34344E-03,-5.28000E+00,-5.60000E-01,5.52000E+00,0.00000E+00
-3.34144E-03,-5.28000E+00,-5.60000E-01,5.44000E+00,0.00000E+00
-3.33944E-03,-5.28000E+00,-5.60000E-01,5.44000E+00,0.00000E+00
-3.33744E-03,-5.20000E+00,-5.60000E-01,5.44000E+00,0.00000E+00
-3.33544E-03,-5.20000E+00,-6.40000E-01,5.44000E+00,0.00000E+00
-3.33344E-03,-5.20000E+00,-6.40000E-01,5.44000E+00,0.00000E+00
-3.33144E-03,-5.20000E+00,-6.40000E-01,5.44000E+00,0.00000E+00
-3.32944E-03,-5.20000E+00,-6.40000E-01,5.36000E+00,0.00000E+00
-3.32744E-03,-5.20000E+00,-6.40000E-01,5.36000E+00,0.00000E+00
-3.32544E-03,-5.20000E+00,-6.40000E-01,5.36000E+00,0.00000E+00
-3.32344E-03,-5.20000E+00,-7.20000E-01,5.36000E+00,0.00000E+00
-3.32144E-03,-5.20000E+00,-7.20000E-01,5.36000E+00,0.00000E+00
-3.31944E-03,-5.12000E+00,-7.20000E-01,5.36000E+00,0.00000E+00
-3.31744E-03,-5.12000E+00,-8.00000E-01,5.36000E+00,0.00000E+00
-3.31544E-03,-5.12000E+00,-8.00000E-01,5.36000E+00,0.00000E+00
-3.31344E-03,-5.12000E+00,-8.00000E-01,5.36000E+00,0.00000E+00
